id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
sqlite-2fc3a6cd98a8,2015,core,heap-overflow-write,allocateSpace,corrupt-db-file,https://github.com/sqlite/sqlite/blob/2fc3a6cd98a86f8677d33709684707dcf7925f84/test/corruptI.test,2fc3a6cd98a86f8677d33709684707dcf7925f84,3.8.11,pcache1-bulk,caught,read-the-source,https://github.com/sqlite/sqlite/commit/2fc3a6cd98a86f8677d33709684707dcf7925f84,"The written buffer is pPage->aData, a pcache1 page image (bulk slab: one sqlite3Malloc at src/pcache1.c:313 carved at src/pcache1.c:327). top = get2byteNotZero(&data[hdr+5]) was only checked against gap, not against usableSize, so a corrupt header gives *pIdx up to 65536 and insertCell writes there. CLOSE CALL, resolved against the committed test: test/corruptI.test case 5 uses PRAGMA page_size=512 with a header whose bytes 5-6 are zero, so top=65536 and the write lands ~64KB past a 512-byte page image, far outside the ~14KB 20-page bulk slab. The write leaves the enclosing block, so bounds still fires: caught despite the arena."
sqlite-3548db7c1358,2015,btree,heap-oob-read,sqlite3BtreeMovetoUnpacked,corrupt-db-file,,3548db7c13589d999f4d5a23830ecd74ad7411d3,3.8.11,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/3548db7c13589d999f4d5a23830ecd74ad7411d3,"The record-compare routines may read up to two varints past a corrupt index record. pCellKey is allocated with sqlite3Malloc(nCell+18) directly (previously nCell, then nCell+1), i.e. the system allocator, never the connection allocator, so the overread crosses a real malloc boundary and is caught. Sibling b95e1193d58b is the earlier, insufficient version of the same fix (it added only one padding byte)."
sqlite-4b608038b0d3,2015,CLI shell,heap-oob-read,resolve_backslashes,cli-input,,4b608038b0d3b00c42c84faa1414ae1d037027b5,3.8.10,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/4b608038b0d3b00c42c84faa1414ae1d037027b5,"resolve_backslashes() read z[i+1] past the terminating NUL when the input ends in a lone backslash. z points into the input line buffer produced by local_getline(), which uses plain libc malloc/realloc in the CLI (src/shell.c.in:1004; src/shell.c:444 at the fix commit) - system heap, not any SQLite arena. batch-id=fossil:e018f4bf1f27f783"
sqlite-a58d4a9612f0,2015,expr,heap-oob-read,sqlite3ExprCollSeq,plain-SQL,,a58d4a9612f0ca27344b0802169dca467faa13ca,3.8.9,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/a58d4a9612f0ca27344b0802169dca467faa13ca,"Reads Expr.pTab on an EP_Reduced Expr. A reduced Expr is allocated at only dupedExprSize() bytes by sqlite3ExprDup -> sqlite3DbMallocRawNN, so pTab lies past the end of the logical object; full sizeof(Expr)=72 and the reduced form is smaller still, both well inside one 1200 B lookaside slot. The read therefore stays inside the slot and inside the slab: no bounds fault, and the bytes read belong to whatever the allocator packed next."
sqlite-ac0a42233adf,2015,btree,double-free,btreeRelocateRange,plain-SQL+OOM,,ac0a42233adf135f0cd1ac66e4f8dbc17f7e500a,,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/ac0a42233adf135f0cd1ac66e4f8dbc17f7e500a,"A misplaced brace made releasePage(pFree) run on a path where the page had already been released, dropping the reference twice. A page returned to the cache goes back on pCache->pFree (bulk-local pages are never handed to free(), src/pcache1.c:322/326), so the double release corrupts the cache free list rather than the system heap, and revocation never runs. Same INITSZ=20 caveat as the other pcache1-bulk rows."
sqlite-b95e1193d58b,2015,btree,heap-oob-read,sqlite3BtreeMovetoUnpacked,corrupt-db-file,,b95e1193d58be876cffb061424aae2e13115c338,3.8.11,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/b95e1193d58be876cffb061424aae2e13115c338,pCellKey = sqlite3Malloc(nCell) for an index key that spans overflow pages; sqlite3VdbeRecordCompareWithSkip then reads past the end when the record's serial type is corrupt (the fix adds one zeroed pad byte and tightens serial_type>=10). Explicit sqlite3Malloc -> system heap; the same site is src/btree.c:6183 in 3.53.4. batch-id=fossil:62a5b3633a086694
sqlite-bbe031f9f126,2015,CLI shell,use-after-free,do_meta_command,C-API-misuse,,bbe031f9f1260fd97622cfd47dbdf5377daee6b2,3.8.11,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/bbe031f9f1260fd97622cfd47dbdf5377daee6b2,"zNewFilename = sqlite3_mprintf(""%s"", azArg[1]) at src/shell.c:3357 becomes both p->zDbFilename and p->zFreeOnClose. On a later '.open' with no arguments the pre-fix code left p->zDbFilename pointing at that buffer, then sqlite3_free(p->zFreeOnClose) at src/shell.c:3362 freed it and set p->zFreeOnClose=0, leaving p->zDbFilename dangling for the next use at src/shell.c:1927/1935. Commit message calls it an uninitialized variable use; the traced defect is the dangling pointer. sqlite3_mprintf -> sqlite3Malloc: caught."
fossil:a14fa876f0eb6602,2014,FTS5,uninitialized-read,,,,c45f24b2815ac892ec36bae7f0301cbbd9631926,3.8.11,system-malloc,caught,named-in-advisory,https://sqlite.org/src/info/a14fa876f0eb6602,"allocated by the extension itself via sqlite3_malloc*/sqlite3_realloc*. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files, while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Ordinary heap bounds and revocation apply. Prior pass: fts5 allocates via sqlite3_malloc PROVENANCE CAVEAT: this row arena was INHERITED from an earlier pass that classified partly by a per-file heuristic (which allocator the containing file calls), not by following this object to its allocation. An adversarial audit of 30 such rows found ~21 wrong, concentrated in exactly two classes: paths running under DisableLookaside (CREATE/ALTER-RENAME/loadStat4) wrongly marked lookaside, and extension rows whose mishandled object was a CORE-supplied sqlite3_value payload wrongly marked system-malloc. Every row the audit named has been corrected; this row was NOT individually re-derived and should be treated as unverified."
sqlite-5cca94ea710b,2014,STAT4/analyze,heap-oob-read,initAvgEq,plain-SQL,,5cca94ea710b63d30213c9fad4fbde5cd751ae5e,3.8.8,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/5cca94ea710b63d30213c9fad4fbde5cd751ae5e,"pIndex->aiRowEst = sqlite3MallocZero(sizeof(tRowcnt)*(pIndex->nKeyCol+1)) at src/analyze.c:1524 of the fix commit. sqlite3MallocZero goes straight to sqlite3Malloc, NOT the connection allocator, so lookaside never applies. initAvgEq iterated iCol up to pIdx->nSampleCol-1, which can exceed nKeyCol, and read aiRowEst[iCol+1] past that small exact-sized block: caught. Requires a SQLITE_ENABLE_STAT4 build."
sqlite-8f1eb8a1cb3d,2014,core,uninitialized-read,balance_nonroot,plain-SQL,,8f1eb8a1cb3dd5c61b28470ec66e908193dc03a4,3.8.8,btree-balance-scratch,blind,read-the-source,https://github.com/sqlite/sqlite/commit/8f1eb8a1cb3dd5c61b28470ec66e908193dc03a4,"apCell = sqlite3ScratchMalloc(szScratch) at src/btree.c:6789 of the fix commit (src/btree.c:8400 sqlite3StackAllocRaw in 3.53.4) is ONE block sub-divided by pointer arithmetic into apCell[], szCell[] and aSpace1[] (src/btree.c:6794-6795). A rare 3-byte divider cell is copied to pTemp = &aSpace1[iSpace1] (src/btree.c:6845) and then szCell is bumped to 4, so the 4th byte read is uninitialised aSpace1 bytes INSIDE the same allocation: no bounds fault and no revocation event, blind. The fix writes an explicit 0x00 pad byte. Sub-allocation from one block is exactly the btree-balance-scratch arena shape."
sqlite-9b8afef260c0,2014,VDBE,heap-oob-read,vdbeRecordCompareInt / vdbeRecordCompareString,corrupt-db-file,,9b8afef260c0ed02cc0d1a195fa697844eb1c02e,3.8.4,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/9b8afef260c0ed02cc0d1a195fa697844eb1c02e,"A DESIGNED-IN overread: the added comment states the routine ""assumes that it is safe to overread a buffer by at least the maximum possible legal header size plus 8 bytes"" because ""there is guaranteed to be at least 74 (but not 136) bytes of padding following each buffer"". The buffer is a b-tree record inside a page image from the pcache1 bulk slab (one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327), so the padding is slab neighbour, not allocator-guaranteed. A corrupt header made the overread exceed the assumed 74 bytes. Bounds never fire because the read stays inside the one slab allocation."
sqlite-cefb6ce1628b,2014,VDBE,heap-oob-read,sqlite3VdbeRecordCompare,corrupt-db-file,,cefb6ce1628b08fb52dafd1bb72c27a12d13c74b,,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/cefb6ce1628b08fb52dafd1bb72c27a12d13c74b,"A corrupt record header let d1 run past nKey1 while decoding, reading past the end of the record. The record buffer is a b-tree cell inside a page image from the pcache1 bulk slab (src/pcache1.c:313/327), so the overread crosses into the neighbouring page slot of the same allocation. Sibling commit 182ea4e3246f is the same fix. Conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743); past that each page is its own sqlite3Malloc and the same bug is caught."
sqlite-d1053a4314b6,2014,core,use-after-free,sqlite3VdbeMemGrow,plain-SQL,,d1053a4314b6da60d30ef622dd39c3fd5cf685ea,3.8.4,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/d1053a4314b6da60d30ef622dd39c3fd5cf685ea,"pMem->zMalloc = sqlite3DbMallocRaw(pMem->db, n) at src/vdbemem.c:276 with n forced to >= 32; typical Mem string/blob growth is far below lookaside sz 1200 and VDBE execution runs with lookaside enabled. On the OOM path the old zMalloc had already been released with sqlite3DbFree (a freelist push for an in-range slot) and VdbeMemRelease ran, but pMem->z was left pointing at the recycled slot; the fix adds pMem->z=0. No free(), no revocation event: blind. Note a lookaside slot is not scrubbed on free in a release build (the 0xaa memset at src/malloc.c:461 is under SQLITE_DEBUG), so the stale bytes can still look like a live buffer."
sqlite-d52d52be80a2,2014,btree,uninitialized-read,balance_nonroot,corrupt-db-file+plain-SQL,,d52d52be80a209486772376a8962084bd0fe7cea,3.8.8,btree-balance-scratch,blind,read-the-source,https://github.com/sqlite/sqlite/commit/d52d52be80a209486772376a8962084bd0fe7cea,"An iOld index was used without first checking iOld<nNew, so aOld/aPgno were read at an index that was never written. These live in the balance scratch block: apCell, szCell and aSpace1 are carved from ONE sqlite3StackAllocRaw allocation at src/btree.c:8400-8406, so the stale read lands in a neighbouring sub-array of the same block and no bounds check applies."
sqlite-e2c278513d56,2014,query planner,heap-overflow-write,wherePathSolver,plain-SQL,,e2c278513d56f27725b0b9118c19aef2fc77e695,3.8.6,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/e2c278513d56f27725b0b9118c19aef2fc77e695,"pSpace = sqlite3DbMallocRaw(db, nSpace) is carved by pointer bumping into the two WherePath arrays and then aSortCost, which sits at the very end (the fix adds assert(&pSpace[nSpace]==(char*)&aSortCost[nOrderBy])). The memset wrote sizeof(LogEst)*(nOrderBy+1), i.e. two bytes past the carved block. For a typical query nSpace is (sizeof(WherePath)+8*nLoop)*mxChoice*2 + 2*nOrderBy, a few hundred bytes, so the block occupies a 1200 B lookaside slot with slack and the two-byte overrun stays inside that slot. Blind. It would only be caught if nSpace came within 2 bytes of the slot size or exceeded 1200 and went to sqlite3Malloc."
CVE-2013-7443,2013,"core (query planner, skip-scan)",heap-overflow-write,whereLoopAddBtreeIndex,plain-SQL,single-table SELECT on an 8-column index with a skewed sqlite_stat1 (test/skipscan1.test 4.1),56f8ef0e153ccae7fc8cb9b842d16dc1b2ee3213,3.8.3,lookaside,blind,read-the-source,https://nvd.nist.gov/vuln/detail/CVE-2013-7443,"the skip-scan branch appended to pNew->aLTerm[] without calling whereLoopResize, so it wrote aLTerm[4] past the 4-entry aLTermSpace[]; aLTermSpace is the LAST member of WhereLoop and pNew sits at the tail of the WhereInfo block: pWInfo = sqlite3DbMallocZero(db, nByteWInfo+sizeof(WhereLoop)) at src/where.c:5397, so the 8-byte write is past the whole allocation; measured with a layout-equivalent probe on LP64 at this commit: WhereInfo=912, WhereLoop=96, so a one-table query allocates exactly 1008 B, which is <= the 1200-byte default lookaside slot (SQLITE_DEFAULT_LOOKASIDE 1200,100, src/global.c:220) - the overflow therefore lands in the unused tail of the slot, inside the slab, and is invisible; with 3+ tables in the FROM the request exceeds 1200 and it becomes system heap"
sqlite-25fe97ae8894,2013,VDBE,double-free,sqlite3VdbeClearObject,plain-SQL+build-option:SQLITE_ENABLE_TREE_EXPLAIN,,25fe97ae8894b2c78755a03290fb8049b1164252,3.7.16,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/25fe97ae8894b2c78755a03290fb8049b1164252,"Allocator mismatch: p->zExplain is built with sqlite3DbMalloc (connection allocator) but was released with sqlite3_free(). If the buffer sits in a lookaside slot, sqlite3_free is handed an interior pointer into the connection slab, which the system allocator never owned. CHERI sees nothing: the slab capability is still valid and in bounds, so neither bounds nor revocation fires. Only under SQLITE_ENABLE_TREE_EXPLAIN."
sqlite-2c036cff3d2f,2013,core,uninitialized-read,sqlite3ExprListDup,plain-SQL,,2c036cff3d2fa5e993448ef1aeaf9e1eab388749,3.8.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/2c036cff3d2fa5e993448ef1aeaf9e1eab388749,"pItem->bSpanIsTab was never copied, so the field was read with whatever bytes the allocator handed back. pItem is an element of pNew->a = sqlite3DbMallocRaw(db, i*sizeof(p->a[0])) - RAW, not zeroed - in sqlite3ExprListDup (src/expr.c:1831 in 3.53.4). ExprList duplication happens during SELECT/DML parsing with lookaside enabled and the array is a few tens of bytes per item, so it fits a lookaside slot. A freed lookaside slot is not scrubbed in a release build (the 0xaa memset at src/malloc.c:461 is under SQLITE_DEBUG), so the stale byte is whatever the previous tenant left there. batch-id=fossil:19ab4811d542ba78"
sqlite-c367d4c05207,2013,analyze,heap-oob-read,loadStatTbl,corrupt-db-file+requires-build:SQLITE_ENABLE_STAT4,,c367d4c05207333872408cf822eafc45ab281ee7,3.8.1,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/c367d4c05207333872408cf822eafc45ab281ee7,"sqlite3VdbeRecordCompare could read up to two varints past the end of pSample->p on a corrupt stat4 sample; the fix allocates two extra 0x00 bytes. pSample->p is sqlite3DbMallocZero(db, pSample->n). Checked the tree AT the buggy commit (git show c367d4c05207^:src/analyze.c): loadStat4 there is NOT wrapped in DisableLookaside - that wrapper does not exist in the 2013 file - so a small sample record sat in a 1200 B lookaside slot and the two-varint overread stayed inside it. Blind at the time. The MODERN tree does wrap loadStat4 (src/analyze.c:1994/1996), which would make the same bug caught today: a case where the arena verdict changed over time."
sqlite-df003d61cec5,2013,VDBE,integer-overflow,sqlite3VdbeRecordCompare,corrupt-db-file,,df003d61cec51dfef29c58a13d9bd6927f698b32,3.8.0,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/df003d61cec51dfef29c58a13d9bd6927f698b32,"A record header-size varint larger than INT_MAX made the signed offset d1 wrap, so the resulting index was arbitrary rather than merely a few bytes past the record. An arbitrary offset leaves the enclosing page slab entirely, so bounds fire whatever the record buffer provenance. The fix makes d1 unsigned. Recorded as caught precisely because the access leaves the block - the contrast with f5601cac4d15, a small in-slab overread of the same buffer, is the point. Allocation site: the record buffer is either a b-tree page image from the pcache1 bulk slab (src/pcache1.c:313) or pCellKey from sqlite3Malloc in sqlite3BtreeMovetoUnpacked; either way the wrapped offset leaves it."
sqlite-f5601cac4d15,2013,VDBE,heap-oob-read,sqlite3VdbeRecordCompare,corrupt-db-file,,f5601cac4d1526ebbe7ffcff999c8573d53a549f,3.8.0,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/f5601cac4d1526ebbe7ffcff999c8573d53a549f,"A serial_type naming a field that starts in bounds but is far too long let the compare walk past the end of the record. The record is a b-tree cell inside a page image. Page images come from the pcache1 bulk slab: one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327 and returned only to pCache->pFree, so the access stays inside a single allocation. Conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743); beyond that each page is its own sqlite3Malloc and the same bug is caught."
sqlite-2b9ee77fd69a,2012,VDBE,uninitialized-read,sqlite3VdbeList (EXPLAIN of trigger programs),plain-SQL,,2b9ee77fd69a1cd1456bee195ebbab5dc3a0dbce,3.7.12,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/2b9ee77fd69a1cd1456bee195ebbab5dc3a0dbce,"sqlite3VdbeMemGrow(pSub, nByte, 1) was called with preserve=1 on a Mem that did not yet hold a string or blob, so the preserve path memcpy-ed pMem->n bytes from an uninitialised pMem->z. The Mem payload comes from sqlite3VdbeMemGrow -> sqlite3DbMallocRaw (src/vdbemem.c:276); an EXPLAIN sub-program list is small, so it is a lookaside slot and the copied bytes are the slot previous tenant. The fix passes nSub!=0 instead of 1, and adds assert(preserve==0 || pMem->flags&(MEM_Blob|MEM_Str))."
sqlite-5e3f1f223661,2012,btree,heap-oob-read,btreeParseCellPtr / cellSizePtr,corrupt-db-file,,5e3f1f2236614196fafb95c7e80e72030ff2a85d,,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/5e3f1f2236614196fafb95c7e80e72030ff2a85d,"A cell close to the end of a page let the varint decoders read past pPage->aDataEnd; the fix copies the tail into a zero-padded stack buffer first. Page images come from the pcache1 bulk slab: one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327 and returned only to pCache->pFree, so the access stays inside a single allocation. Conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743); beyond that each page is its own sqlite3Malloc and the same bug is caught."
sqlite-be8c95ef6e9e,2012,query planner,type-confusion,whereClauseInsert / exprAnalyze,plain-SQL,,be8c95ef6e9effd8e60b0ec34a71bc1a6a6f3785,,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/be8c95ef6e9effd8e60b0ec34a71bc1a6a6f3785,"A WhereTerm kept a pExpr still wrapped in TK_AS/TK_COLLATE, so later code dereferenced the node as if it were the underlying operand - a node read as the wrong shape. The fix stores sqlite3ExprSkipCollate(p) and asserts the op. Expr is 72 B from sqlite3ExprAlloc -> sqlite3DbMallocRawNN on a SELECT parse, so both nodes sit in lookaside slots and the confusion is invisible to bounds. Ticket a7b7803e8d1e869."
fossil:d980c5b22fd700af,2011,FTS3,uninitialized-read,,,,7abc54021c22e1253b3d0b537a64679f18246949,3.7.9,system-malloc,caught,named-in-advisory,https://sqlite.org/src/info/d980c5b22fd700af,"allocated by the extension itself via sqlite3_malloc*/sqlite3_realloc*. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files, while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Ordinary heap bounds and revocation apply. Prior pass: fts3 allocates via sqlite3_malloc PROVENANCE CAVEAT: this row arena was INHERITED from an earlier pass that classified partly by a per-file heuristic (which allocator the containing file calls), not by following this object to its allocation. An adversarial audit of 30 such rows found ~21 wrong, concentrated in exactly two classes: paths running under DisableLookaside (CREATE/ALTER-RENAME/loadStat4) wrongly marked lookaside, and extension rows whose mishandled object was a CORE-supplied sqlite3_value payload wrongly marked system-malloc. Every row the audit named has been corrected; this row was NOT individually re-derived and should be treated as unverified."
sqlite-3def2357e6c0,2011,btree,heap-oob-read,sqlite3BtreeMovetoUnpacked,corrupt-db-file,,3def2357e6c0e7d72e195e52f780e5d78d9913d7,3.7.10,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/3def2357e6c0e7d72e195e52f780e5d78d9913d7,"A corrupt index cell let sqlite3VdbeRecordCompare read past the end of the cell; the fix adds explicit pCell+nCell+1 <= pPage->aDataEnd checks and introduces aDataEnd/aCellIdx. Page images come from the pcache1 bulk slab: one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327 and returned only to pCache->pFree, so the access stays inside a single allocation. Conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743); beyond that each page is its own sqlite3Malloc and the same bug is caught."
sqlite-da91e71308f8,2011,query planner,heap-overflow-write,exprAnalyze (IS NOT NULL via index),plain-SQL+requires-build:SQLITE_ENABLE_STAT2,,da91e71308f8d4057dc9b40f7099623370183d12,3.7.6,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/da91e71308f8d4057dc9b40f7099623370183d12,"whereClauseInsert can return 0 on failure, and the code then wrote through pWC->a[0] as if it were the new term, overwriting a live WhereTerm belonging to another clause. This is a write to the wrong element of the WhereTerm array, in bounds of the array allocation, so it is neighbour corruption inside one object. WhereTerm is 56 B and the array is allocated through the connection allocator on a SELECT parse, so it sits in a lookaside slot. Allocation site: the WhereTerm array pWC->a is grown by whereClauseInsert via sqlite3DbRealloc -> sqlite3DbMallocRawNN (src/malloc.c:643); WhereTerm is 56 B so the array sits in a 1200 B lookaside slot."
sqlite-fc24373999ea,2011,btree,heap-oob-read,ptrmapGet / ptrmapPut,corrupt-db-file+autovacuum,,fc24373999eacec97d42a9148affd6a3b52c33c0,3.7.7,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/fc24373999eacec97d42a9148affd6a3b52c33c0,"A corrupt autovacuum database produced a negative or oversized pointer-map offset, indexing outside the ptrmap page. Reported via a customised clang build. Page images come from the pcache1 bulk slab: one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327 and returned only to pCache->pFree, so the access stays inside a single allocation. Conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743); beyond that each page is its own sqlite3Malloc and the same bug is caught."
fossil:3c3d076b42da36cd,2010,FTS3,uninitialized-read,,,,102b7de0e9942a4289fac62ae6a377151351204d,3.7.4,system-malloc,caught,named-in-advisory,https://sqlite.org/src/info/3c3d076b42da36cd,"allocated by the extension itself via sqlite3_malloc*/sqlite3_realloc*. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files, while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Ordinary heap bounds and revocation apply. Prior pass: fts3 allocates via sqlite3_malloc PROVENANCE CAVEAT: this row arena was INHERITED from an earlier pass that classified partly by a per-file heuristic (which allocator the containing file calls), not by following this object to its allocation. An adversarial audit of 30 such rows found ~21 wrong, concentrated in exactly two classes: paths running under DisableLookaside (CREATE/ALTER-RENAME/loadStat4) wrongly marked lookaside, and extension rows whose mishandled object was a CORE-supplied sqlite3_value payload wrongly marked system-malloc. Every row the audit named has been corrected; this row was NOT individually re-derived and should be treated as unverified."
sqlite-0eb77d056890,2010,query planner,heap-oob-read,codeOneLoopStart,plain-SQL,,0eb77d056890bd1e13b29705849c21f3ffa1cc90,3.7.0,index-object-block,blind,read-the-source,https://github.com/sqlite/sqlite/commit/0eb77d056890bd1e13b29705849c21f3ffa1cc90,"pIdx->aSortOrder[nEq] was read without checking nEq against pIdx->nColumn; found by valgrind. aSortOrder is not its own allocation: sqlite3AllocateIndexObject makes ONE sqlite3DbMallocZero and bump-carves it into the Index struct, azColl[], aiRowLogEst[], aiColumn[] and aSortOrder[] (the same block whose sizing bug is 3d35fa0be866/b5a69238b42f). Reading one past aSortOrder therefore lands in a neighbouring sub-array of the same allocation, so bounds cannot fire. The block itself is system heap because CREATE INDEX runs under disableLookaside (src/parse.y:212), which is exactly why the verdict turns on the carve rather than on the allocator."
sqlite-48b5b041d1cb,2010,expr,uninitialized-read,sqlite3ExprCodeConstants / sqlite3CodeSubselect,plain-SQL,,48b5b041d1cb6b3c3f005fc32de3600379b977d9,3.7.4,vdbe-space-block,blind,read-the-source,https://github.com/sqlite/sqlite/commit/48b5b041d1cb6b3c3f005fc32de3600379b977d9,"Constant initialisation could be skipped when control flow diverged, leaving VDBE registers read before being written. Registers live in Vdbe.aMem, bump-carved with aVar, apArg and apCsr out of ONE sqlite3DbMallocRawNN block (allocSpace, src/vdbeaux.c:2570, calls at :2713-2716, block at :2718), so an uninitialised register read returns a neighbouring cell inside that single allocation."
fossil:c19d419e8cf94a26,2009,FTS3,use-after-free,,,,e932ba260eda87972ea7b5c22691a0a148e19501,3.6.17,system-malloc,caught,named-in-advisory,https://sqlite.org/src/info/c19d419e8cf94a26,"allocated by the extension itself via sqlite3_malloc*/sqlite3_realloc*. Verified globally: grep for sqlite3DbMalloc/DbFree/DbRealloc over ext/*.c returns NO files, while the same pattern over src/*.c returns 170 hits (positive control), so no shipped extension uses the connection allocator. Ordinary heap bounds and revocation apply. Prior pass: fts3 allocates via sqlite3_malloc PROVENANCE CAVEAT: this row arena was INHERITED from an earlier pass that classified partly by a per-file heuristic (which allocator the containing file calls), not by following this object to its allocation. An adversarial audit of 30 such rows found ~21 wrong, concentrated in exactly two classes: paths running under DisableLookaside (CREATE/ALTER-RENAME/loadStat4) wrongly marked lookaside, and extension rows whose mishandled object was a CORE-supplied sqlite3_value payload wrongly marked system-malloc. Every row the audit named has been corrected; this row was NOT individually re-derived and should be treated as unverified."
sqlite-042d6a1f0f9b,2009,btree,heap-oob-read,allocateBtreePage,corrupt-db-file,,042d6a1f0f9bb5a6e183b2b9136b4634ae5b6b8c,3.6.16,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/042d6a1f0f9bb5a6e183b2b9136b4634ae5b6b8c,"A corrupt freelist trunk page gave a signed leaf count k that compared wrongly against usableSize/4-2, so the trunk page image was indexed out of range. The fix makes k and the loop indices unsigned. Page images come from the pcache1 bulk slab: one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327, returned only to pCache->pFree. Conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743). Upstream itself documents that page-adjacent overreads happen and mitigates them by LAYOUT rather than by bounds: check-in 69e931e7bbee (2009) moved the pcache1 header to the end of the page buffer ""so that the 20 bytes immediately following the page buffer are mapped if a read of the page overreads"", and 026e598d0f2c (2010) did the same for MemPage."
sqlite-0b0abe45cabe,2009,pager,heap-oob-read,pager_delmaster,corrupt-db-file,,0b0abe45cabec8ba7576b23464e69c967e9ffc70,3.6.17,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/0b0abe45cabec8ba7576b23464e69c967e9ffc70,"The master-journal name buffer was not nul-terminated before strlen() walked it. zMasterJournal comes from sqlite3Malloc((int)nMasterJournal + nMasterPtr) directly - the pager uses the system allocator here, not the connection allocator - so the overrun crosses a real malloc boundary. The fix allocates one extra byte and writes the terminator."
sqlite-146ba9906150,2009,core,double-free,clearDatabasePage,corrupt-db-file,,146ba99061505865acbf1a318e78991947da4e72,3.6.17,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/146ba99061505865acbf1a318e78991947da4e72,"getAndInitPage() already calls releasePage(*ppPage) when btreeInitPage() fails but leaves *ppPage set, so cleardatabasepage_out releases the same MemPage a second time (double sqlite3PagerUnref). The page image and its pExtra MemPage are carved from the pcache1 bulk slab, one sqlite3Malloc at src/pcache1.c:313 split by zBulk += pCache->szAlloc at src/pcache1.c:327; pcache1FreePage() puts an isBulkLocal page back on pCache->pFree and never calls free(). Bulk covers the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743); beyond that each page is its own sqlite3Malloc block and the same bug would be caught."
